Iteration,Temperature,CurrentCost,BestCost
3097,0.0001,2861.78,2861.78
3098,0.0001,2861.78,2861.78
3099,0.0001,2861.78,2861.78
3100,0.0001,2861.78,2861.78
3101,0.0001,2861.78,2861.78
3102,0.0001,2861.78,2861.78
3103,0.0001,2861.78,2861.78
3104,0.0001,2861.78,2861.78
3105,0.0001,2861.78,2861.78
3106,0.0001,2861.78,2861.78
3107,0.0001,2861.78,2861.78
3108,0.0001,2861.78,2861.78
3109,0.0001,2861.78,2861.78
3110,0.0001,2861.78,2861.78
3111,0.0001,2861.78,2861.78
3112,0.0001,2861.78,2861.78
3113,0.0001,2861.78,2861.78
3114,0.0001,2861.78,2861.78
3115,0.0001,2861.78,2861.78
3116,0.0001,2861.78,2861.78
3117,0.0001,2861.78,2861.78
3118,0.0001,2861.78,2861.78
3119,0.0001,2861.78,2861.78
3120,0.0001,2861.78,2861.78
3121,0.0001,2861.78,2861.78
3122,0.0001,2861.78,2861.78
3123,0.0001,2861.78,2861.78
3124,0.0001,2861.78,2861.78
3125,0.0001,2861.78,2861.78
3126,0.0001,2861.78,2861.78
3127,0.0001,2861.78,2861.78
3128,0.0001,2861.78,2861.78
3129,0.0001,2861.78,2861.78
3130,0.0001,2861.78,2861.78
3131,0.0001,2861.78,2861.78
3132,0.0001,2861.78,2861.78
3133,0.0001,2861.78,2861.78
3134,0.0001,2861.78,2861.78
3135,0.0001,2861.78,2861.78
3136,0.0001,2861.78,2861.78
3137,0.0001,2861.78,2861.78
3138,0.0001,2861.78,2861.78
3139,0.0001,2861.78,2861.78
3140,0.0001,2861.78,2861.78
3141,0.0001,2861.78,2861.78
3142,0.0001,2861.78,2861.78
3143,0.0001,2861.78,2861.78
3144,0.0001,2861.78,2861.78
3145,0.0001,2861.78,2861.78
3146,0.0001,2861.78,2861.78
3147,0.0001,2861.78,2861.78
3148,0.0001,2861.78,2861.78
3149,0.0001,2861.78,2861.78
3150,0.0001,2861.78,2861.78
3151,0.0001,2861.78,2861.78
3152,0.0001,2861.78,2861.78
3153,0.0001,2861.78,2861.78
3154,0.0001,2861.78,2861.78
3155,0.0001,2861.78,2861.78
3156,0.0001,2861.78,2861.78
3157,0.0001,2861.78,2861.78
3158,0.0001,2861.78,2861.78
3159,0.0001,2861.78,2861.78
3160,0.0001,2861.78,2861.78
3161,0.0001,2861.78,2861.78
3162,0.0001,2861.78,2861.78
3163,0.0001,2861.78,2861.78
3164,0.0001,2861.78,2861.78
3165,0.0001,2861.78,2861.78
3166,0.0001,2861.78,2861.78
3167,0.0001,2861.78,2861.78
3168,0.0001,2861.78,2861.78
3169,0.0001,2861.78,2861.78
3170,0.0001,2861.78,2861.78
3171,0.0001,2861.78,2861.78
3172,0.0001,2861.78,2861.78
3173,0.0001,2861.78,2861.78
3174,0.0001,2861.78,2861.78
3175,0.0001,2861.78,2861.78
3176,0.0001,2861.78,2861.78
3177,0.0001,2861.78,2861.78
3178,0.0001,2861.78,2861.78
3179,0.0001,2861.78,2861.78
3180,0.0001,2861.78,2861.78
3181,0.0001,2861.78,2861.78
3182,0.0001,2861.78,2861.78
3183,0.0001,2861.78,2861.78
3184,0.0001,2861.78,2861.78
3185,0.0001,2861.78,2861.78
3186,0.0001,2861.78,2861.78
3187,0.0001,2861.78,2861.78
3188,0.0001,2861.78,2861.78
3189,0.0001,2861.78,2861.78
3190,0.0001,2861.78,2861.78
3191,0.0001,2861.78,2861.78
3192,0.0001,2861.78,2861.78
3193,0.0001,2861.78,2861.78
3194,0.0001,2861.78,2861.78
3195,0.0001,2861.78,2861.78
3196,0.0001,2861.78,2861.78
3197,0.0001,2861.78,2861.78
3198,0.0001,2861.78,2861.78
3199,0.0001,2861.78,2861.78
3200,0.0001,2861.78,2861.78
3201,0.0001,2861.78,2861.78
3202,0.0001,2861.78,2861.78
3203,0.0001,2861.78,2861.78
3204,0.0001,2861.78,2861.78
3205,0.0001,2861.78,2861.78
3206,0.0001,2861.78,2861.78
3207,0.0001,2861.78,2861.78
3208,0.0001,2861.78,2861.78
3209,0.0001,2861.78,2861.78
3210,0.0001,2861.78,2861.78
3211,0.0001,2861.78,2861.78
3212,0.0001,2861.78,2861.78
3213,0.0001,2861.78,2861.78
3214,0.0001,2861.78,2861.78
3215,0.0001,2861.78,2861.78
3216,0.0001,2861.78,2861.78
3217,0.0001,2861.78,2861.78
3218,0.0001,2861.78,2861.78
3219,0.0001,2861.78,2861.78
3220,0.0001,2861.78,2861.78
3221,0.0001,2861.78,2861.78
3222,0.0001,2861.78,2861.78
3223,0.0001,2861.78,2861.78
3224,0.0001,2861.78,2861.78
3225,0.0001,2861.78,2861.78
3226,0.0001,2861.78,2861.78
3227,0.0001,2861.78,2861.78
3228,0.0001,2861.78,2861.78
3229,0.0001,2861.78,2861.78
3230,0.0001,2861.78,2861.78
3231,0.0001,2861.78,2861.78
3232,0.0001,2861.78,2861.78
3233,0.0001,2861.78,2861.78
3234,0.0001,2861.78,2861.78
3235,0.0001,2861.78,2861.78
3236,0.0001,2861.78,2861.78
3237,0.0001,2861.78,2861.78
3238,0.0001,2861.78,2861.78
3239,0.0001,2861.78,2861.78
3240,0.0001,2861.78,2861.78
3241,0.0001,2861.78,2861.78
3242,0.0001,2861.78,2861.78
3243,0.0001,2861.78,2861.78
3244,0.0001,2861.78,2861.78
3245,0.0001,2861.78,2861.78
3246,0.0001,2861.78,2861.78
3247,0.0001,2861.78,2861.78
3248,0.0001,2861.78,2861.78
3249,0.0001,2861.78,2861.78
3250,0.0001,2861.78,2861.78
3251,0.0001,2861.78,2861.78
3252,0.0001,2861.78,2861.78
3253,0.0001,2861.78,2861.78
3254,0.0001,2861.78,2861.78
3255,0.0001,2861.78,2861.78
3256,0.0001,2861.78,2861.78
3257,0.0001,2861.78,2861.78
3258,0.0001,2861.78,2861.78
3259,0.0001,2861.78,2861.78
3260,0.0001,2861.78,2861.78
3261,0.0001,2861.78,2861.78
3262,0.0001,2861.78,2861.78
3263,0.0001,2861.78,2861.78
3264,0.0001,2861.78,2861.78
3265,0.0001,2861.78,2861.78
3266,0.0001,2861.78,2861.78
3267,0.0001,2861.78,2861.78
3268,0.0001,2861.78,2861.78
3269,0.0001,2861.78,2861.78
3270,0.0001,2861.78,2861.78
3271,0.0001,2861.78,2861.78
3272,0.0001,2861.78,2861.78
3273,0.0001,2861.78,2861.78
3274,0.0001,2861.78,2861.78
3275,0.0001,2861.78,2861.78
3276,0.0001,2861.78,2861.78
3277,0.0001,2861.78,2861.78
3278,0.0001,2861.78,2861.78
3279,0.0001,2861.78,2861.78
3280,0.0001,2861.78,2861.78
3281,0.0001,2861.78,2861.78
3282,0.0001,2861.78,2861.78
3283,0.0001,2861.78,2861.78
3284,0.0001,2861.78,2861.78
3285,0.0001,2861.78,2861.78
3286,0.0001,2861.78,2861.78
3287,0.0001,2861.78,2861.78
3288,0.0001,2861.78,2861.78
3289,0.0001,2861.78,2861.78
3290,0.0001,2861.78,2861.78
3291,0.0001,2861.78,2861.78
3292,0.0001,2861.78,2861.78
3293,0.0001,2861.78,2861.78
3294,0.0001,2861.78,2861.78
3295,0.0001,2861.78,2861.78
3296,0.0001,2861.78,2861.78
3297,0.0001,2861.78,2861.78
3298,0.0001,2861.78,2861.78
3299,0.0001,2861.78,2861.78
3300,0.0001,2861.78,2861.78
3301,0.0001,2861.78,2861.78
3302,0.0001,2861.78,2861.78
3303,0.0001,2861.78,2861.78
3304,0.0001,2861.78,2861.78
3305,0.0001,2861.78,2861.78
3306,0.0001,2861.78,2861.78
3307,0.0001,2861.78,2861.78
3308,0.0001,2861.78,2861.78
3309,0.0001,2861.78,2861.78
3310,0.0001,2861.78,2861.78
3311,0.0001,2861.78,2861.78
3312,0.0001,2861.78,2861.78
3313,0.0001,2861.78,2861.78
3314,0.0001,2861.78,2861.78
3315,0.0001,2861.78,2861.78
3316,0.0001,2861.78,2861.78
3317,0.0001,2861.78,2861.78
3318,0.0001,2861.78,2861.78
3319,0.0001,2861.78,2861.78
3320,0.0001,2861.78,2861.78
3321,0.0001,2861.78,2861.78
3322,0.0001,2861.78,2861.78
3323,0.0001,2861.78,2861.78
3324,0.0001,2861.78,2861.78
3325,0.0001,2861.78,2861.78
3326,0.0001,2861.78,2861.78
3327,0.0001,2861.78,2861.78
3328,0.0001,2861.78,2861.78
3329,0.0001,2861.78,2861.78
3330,0.0001,2861.78,2861.78
3331,0.0001,2861.78,2861.78
3332,0.0001,2861.78,2861.78
3333,0.0001,2861.78,2861.78
3334,0.0001,2861.78,2861.78
3335,0.0001,2861.78,2861.78
3336,0.0001,2861.78,2861.78
3337,0.0001,2861.78,2861.78
3338,0.0001,2861.78,2861.78
3339,0.0001,2861.78,2861.78
3340,0.0001,2861.78,2861.78
3341,0.0001,2861.78,2861.78
3342,0.0001,2861.78,2861.78
3343,0.0001,2861.78,2861.78
3344,0.0001,2861.78,2861.78
3345,0.0001,2861.78,2861.78
3346,0.0001,2861.78,2861.78
3347,0.0001,2861.78,2861.78
3348,0.0001,2861.78,2861.78
3349,0.0001,2861.78,2861.78
3350,0.0001,2861.78,2861.78
3351,0.0001,2861.78,2861.78
3352,0.0001,2861.78,2861.78
3353,0.0001,2861.78,2861.78
3354,0.0001,2861.78,2861.78
3355,0.0001,2861.78,2861.78
3356,0.0001,2861.78,2861.78
3357,0.0001,2861.78,2861.78
3358,0.0001,2861.78,2861.78
3359,0.0001,2861.78,2861.78
3360,0.0001,2861.78,2861.78
3361,0.0001,2861.78,2861.78
3362,0.0001,2861.78,2861.78
3363,0.0001,2861.78,2861.78
3364,0.0001,2861.78,2861.78
3365,0.0001,2861.78,2861.78
3366,0.0001,2861.78,2861.78
3367,0.0001,2861.78,2861.78
3368,0.0001,2861.78,2861.78
3369,0.0001,2861.78,2861.78
3370,0.0001,2861.78,2861.78
3371,0.0001,2861.78,2861.78
3372,0.0001,2861.78,2861.78
3373,0.0001,2861.78,2861.78
3374,0.0001,2861.78,2861.78
3375,0.0001,2861.78,2861.78
3376,0.0001,2861.78,2861.78
3377,0.0001,2861.78,2861.78
3378,0.0001,2861.78,2861.78
3379,0.0001,2861.78,2861.78
3380,0.0001,2861.78,2861.78
3381,0.0001,2861.78,2861.78
3382,0.0001,2861.78,2861.78
3383,0.0001,2861.78,2861.78
3384,0.0001,2861.78,2861.78
3385,0.0001,2861.78,2861.78
3386,0.0001,2861.78,2861.78
3387,0.0001,2861.78,2861.78
3388,0.0001,2861.78,2861.78
3389,0.0001,2861.78,2861.78
3390,0.0001,2861.78,2861.78
3391,0.0001,2861.78,2861.78
3392,0.0001,2861.78,2861.78
3393,0.0001,2861.78,2861.78
3394,0.0001,2861.78,2861.78
3395,0.0001,2861.78,2861.78
3396,0.0001,2861.78,2861.78
3397,0.0001,2861.78,2861.78
3398,0.0001,2861.78,2861.78
3399,0.0001,2861.78,2861.78
3400,0.0001,2861.78,2861.78
3401,0.0001,2861.78,2861.78
3402,0.0001,2861.78,2861.78
3403,0.0001,2861.78,2861.78
3404,0.0001,2861.78,2861.78
3405,0.0001,2861.78,2861.78
3406,0.0001,2861.78,2861.78
3407,0.0001,2861.78,2861.78
3408,0.0001,2861.78,2861.78
3409,0.0001,2861.78,2861.78
3410,0.0001,2861.78,2861.78
3411,0.0001,2861.78,2861.78
3412,0.0001,2861.78,2861.78
3413,0.0001,2861.78,2861.78
3414,0.0001,2861.78,2861.78
3415,0.0001,2861.78,2861.78
3416,0.0001,2861.78,2861.78
3417,0.0001,2861.78,2861.78
3418,0.0001,2861.78,2861.78
3419,0.0001,2861.78,2861.78
3420,0.0001,2861.78,2861.78
3421,0.0001,2861.78,2861.78
3422,0.0001,2861.78,2861.78
3423,0.0001,2861.78,2861.78
3424,0.0001,2861.78,2861.78
3425,0.0001,2861.78,2861.78
3426,0.0001,2861.78,2861.78
3427,0.0001,2861.78,2861.78
3428,0.0001,2861.78,2861.78
3429,0.0001,2861.78,2861.78
3430,0.0001,2861.78,2861.78
3431,0.0001,2861.78,2861.78
3432,0.0001,2861.78,2861.78
3433,0.0001,2861.78,2861.78
3434,0.0001,2861.78,2861.78
3435,0.0001,2861.78,2861.78
3436,0.0001,2861.78,2861.78
3437,0.0001,2861.78,2861.78
3438,0.0001,2861.78,2861.78
3439,0.0001,2861.78,2861.78
3440,0.0001,2861.78,2861.78
3441,0.0001,2861.78,2861.78
3442,0.0001,2861.78,2861.78
3443,0.0001,2861.78,2861.78
3444,0.0001,2861.78,2861.78
3445,0.0001,2861.78,2861.78
3446,0.0001,2861.78,2861.78
3447,0.0001,2861.78,2861.78
3448,0.0001,2861.78,2861.78
3449,0.0001,2861.78,2861.78
3450,0.0001,2861.78,2861.78
3451,0.0001,2861.78,2861.78
3452,0.0001,2861.78,2861.78
3453,0.0001,2861.78,2861.78
3454,0.0001,2861.78,2861.78
3455,0.0001,2861.78,2861.78
3456,0.0001,2861.78,2861.78
3457,0.0001,2861.78,2861.78
3458,0.0001,2861.78,2861.78
3459,0.0001,2861.78,2861.78
3460,0.0001,2861.78,2861.78
3461,0.0001,2861.78,2861.78
3462,0.0001,2861.78,2861.78
3463,0.0001,2861.78,2861.78
3464,0.0001,2861.78,2861.78
3465,0.0001,2861.78,2861.78
3466,0.0001,2861.78,2861.78
3467,0.0001,2861.78,2861.78
3468,0.0001,2861.78,2861.78
3469,0.0001,2861.78,2861.78
3470,0.0001,2861.78,2861.78
3471,0.0001,2861.78,2861.78
3472,0.0001,2861.78,2861.78
3473,0.0001,2861.78,2861.78
3474,0.0001,2861.78,2861.78
3475,0.0001,2861.78,2861.78
3476,0.0001,2861.78,2861.78
3477,0.0001,2861.78,2861.78
3478,0.0001,2861.78,2861.78
3479,0.0001,2861.78,2861.78
3480,0.0001,2861.78,2861.78
3481,0.0001,2861.78,2861.78
3482,0.0001,2861.78,2861.78
3483,0.0001,2861.78,2861.78
3484,0.0001,2861.78,2861.78
3485,0.0001,2861.78,2861.78
3486,0.0001,2861.78,2861.78
3487,0.0001,2861.78,2861.78
3488,0.0001,2861.78,2861.78
3489,0.0001,2861.78,2861.78
3490,0.0001,2861.78,2861.78
3491,0.0001,2861.78,2861.78
3492,0.0001,2861.78,2861.78
3493,0.0001,2861.78,2861.78
3494,0.0001,2861.78,2861.78
3495,0.0001,2861.78,2861.78
3496,0.0001,2861.78,2861.78
3497,0.0001,2861.78,2861.78
3498,0.0001,2861.78,2861.78
3499,0.0001,2861.78,2861.78
3500,0.0001,2861.78,2861.78
3501,0.0001,2861.78,2861.78
3502,0.0001,2861.78,2861.78
3503,0.0001,2861.78,2861.78
3504,0.0001,2861.78,2861.78
3505,0.0001,2861.78,2861.78
3506,0.0001,2861.78,2861.78
3507,0.0001,2861.78,2861.78
3508,0.0001,2861.78,2861.78
3509,0.0001,2861.78,2861.78
3510,0.0001,2861.78,2861.78
3511,0.0001,2861.78,2861.78
3512,0.0001,2861.78,2861.78
3513,0.0001,2861.78,2861.78
3514,0.0001,2861.78,2861.78
3515,0.0001,2861.78,2861.78
3516,0.0001,2861.78,2861.78
3517,0.0001,2861.78,2861.78
3518,0.0001,2861.78,2861.78
3519,0.0001,2861.78,2861.78
3520,0.0001,2861.78,2861.78
3521,0.0001,2861.78,2861.78
3522,0.0001,2861.78,2861.78
3523,0.0001,2861.78,2861.78
3524,0.0001,2861.78,2861.78
3525,0.0001,2861.78,2861.78
3526,0.0001,2861.78,2861.78
3527,0.0001,2861.78,2861.78
3528,0.0001,2861.78,2861.78
3529,0.0001,2861.78,2861.78
3530,0.0001,2861.78,2861.78
3531,0.0001,2861.78,2861.78
3532,0.0001,2861.78,2861.78
3533,0.0001,2861.78,2861.78
3534,0.0001,2861.78,2861.78
3535,0.0001,2861.78,2861.78
3536,0.0001,2861.78,2861.78
3537,0.0001,2861.78,2861.78
3538,0.0001,2861.78,2861.78
3539,0.0001,2861.78,2861.78
3540,0.0001,2861.78,2861.78
3541,0.0001,2861.78,2861.78
3542,0.0001,2861.78,2861.78
3543,0.0001,2861.78,2861.78
3544,0.0001,2861.78,2861.78
3545,0.0001,2861.78,2861.78
3546,0.0001,2861.78,2861.78
3547,0.0001,2861.78,2861.78
3548,0.0001,2861.78,2861.78
3549,0.0001,2861.78,2861.78
3550,0.0001,2861.78,2861.78
3551,0.0001,2861.78,2861.78
3552,0.0001,2861.78,2861.78
3553,0.0001,2861.78,2861.78
3554,0.0001,2861.78,2861.78
3555,0.0001,2861.78,2861.78
3556,0.0001,2861.78,2861.78
3557,0.0001,2861.78,2861.78
3558,0.0001,2861.78,2861.78
3559,0.0001,2861.78,2861.78
3560,0.0001,2861.78,2861.78
3561,0.0001,2861.78,2861.78
3562,0.0001,2861.78,2861.78
3563,0.0001,2861.78,2861.78
3564,0.0001,2861.78,2861.78
3565,0.0001,2861.78,2861.78
3566,0.0001,2861.78,2861.78
3567,0.0001,2861.78,2861.78
3568,0.0001,2861.78,2861.78
3569,0.0001,2861.78,2861.78
3570,0.0001,2861.78,2861.78
3571,0.0001,2861.78,2861.78
3572,0.0001,2861.78,2861.78
3573,0.0001,2861.78,2861.78
3574,0.0001,2861.78,2861.78
3575,0.0001,2861.78,2861.78
3576,0.0001,2861.78,2861.78
3577,0.0001,2861.78,2861.78
3578,0.0001,2861.78,2861.78
3579,0.0001,2861.78,2861.78
3580,0.0001,2861.78,2861.78
3581,0.0001,2861.78,2861.78
3582,0.0001,2861.78,2861.78
3583,0.0001,2861.78,2861.78
3584,0.0001,2861.78,2861.78
3585,0.0001,2861.78,2861.78
3586,0.0001,2861.78,2861.78
3587,0.0001,2861.78,2861.78
3588,0.0001,2861.78,2861.78
3589,0.0001,2861.78,2861.78
3590,0.0001,2861.78,2861.78
3591,0.0001,2861.78,2861.78
3592,0.0001,2861.78,2861.78
3593,0.0001,2861.78,2861.78
3594,0.0001,2861.78,2861.78
3595,0.0001,2861.78,2861.78
3596,0.0001,2861.78,2861.78
3597,0.0001,2861.78,2861.78
3598,0.0001,2861.78,2861.78
3599,0.0001,2861.78,2861.78
3600,0.0001,2861.78,2861.78
3601,0.0001,2861.78,2861.78
3602,0.0001,2861.78,2861.78
3603,0.0001,2861.78,2861.78
3604,0.0001,2861.78,2861.78
3605,0.0001,2861.78,2861.78
3606,0.0001,2861.78,2861.78
3607,0.0001,2861.78,2861.78
3608,0.0001,2861.78,2861.78
3609,0.0001,2861.78,2861.78
3610,0.0001,2861.78,2861.78
3611,0.0001,2861.78,2861.78
3612,0.0001,2861.78,2861.78
3613,0.0001,2861.78,2861.78
3614,0.0001,2861.78,2861.78
3615,0.0001,2861.78,2861.78
3616,0.0001,2861.78,2861.78
3617,0.0001,2861.78,2861.78
3618,0.0001,2861.78,2861.78
3619,0.0001,2861.78,2861.78
3620,0.0001,2861.78,2861.78
3621,0.0001,2861.78,2861.78
3622,0.0001,2861.78,2861.78
3623,0.0001,2861.78,2861.78
3624,0.0001,2861.78,2861.78
3625,0.0001,2861.78,2861.78
3626,0.0001,2861.78,2861.78
3627,0.0001,2861.78,2861.78
3628,0.0001,2861.78,2861.78
3629,0.0001,2861.78,2861.78
3630,0.0001,2861.78,2861.78
3631,0.0001,2861.78,2861.78
3632,0.0001,2861.78,2861.78
3633,0.0001,2861.78,2861.78
3634,0.0001,2861.78,2861.78
3635,0.0001,2861.78,2861.78
3636,0.0001,2861.78,2861.78
3637,0.0001,2861.78,2861.78
3638,0.0001,2861.78,2861.78
3639,0.0001,2861.78,2861.78
3640,0.0001,2861.78,2861.78
3641,0.0001,2861.78,2861.78
3642,0.0001,2861.78,2861.78
3643,0.0001,2861.78,2861.78
3644,0.0001,2861.78,2861.78
3645,0.0001,2861.78,2861.78
3646,0.0001,2861.78,2861.78
3647,0.0001,2861.78,2861.78
3648,0.0001,2861.78,2861.78
3649,0.0001,2861.78,2861.78
3650,0.0001,2861.78,2861.78
3651,0.0001,2861.78,2861.78
3652,0.0001,2861.78,2861.78
3653,0.0001,2861.78,2861.78
3654,0.0001,2861.78,2861.78
3655,0.0001,2861.78,2861.78
3656,0.0001,2861.78,2861.78
3657,0.0001,2861.78,2861.78
3658,0.0001,2861.78,2861.78
3659,0.0001,2861.78,2861.78
3660,0.0001,2861.78,2861.78
3661,0.0001,2861.78,2861.78
3662,0.0001,2861.78,2861.78
3663,0.0001,2861.78,2861.78
3664,0.0001,2861.78,2861.78
3665,0.0001,2861.78,2861.78
3666,0.0001,2861.78,2861.78
3667,0.0001,2861.78,2861.78
3668,0.0001,2861.78,2861.78
3669,0.0001,2861.78,2861.78
3670,0.0001,2861.78,2861.78
3671,0.0001,2861.78,2861.78
3672,0.0001,2861.78,2861.78
3673,0.0001,2861.78,2861.78
3674,0.0001,2861.78,2861.78
3675,0.0001,2861.78,2861.78
3676,0.0001,2861.78,2861.78
3677,0.0001,2861.78,2861.78
3678,0.0001,2861.78,2861.78
3679,0.0001,2861.78,2861.78
3680,0.0001,2861.78,2861.78
3681,0.0001,2861.78,2861.78
3682,0.0001,2861.78,2861.78
3683,0.0001,2861.78,2861.78
3684,0.0001,2861.78,2861.78
3685,0.0001,2861.78,2861.78
3686,0.0001,2861.78,2861.78
3687,0.0001,2861.78,2861.78
3688,0.0001,2861.78,2861.78
3689,0.0001,2861.78,2861.78
3690,0.0001,2861.78,2861.78
3691,0.0001,2861.78,2861.78
3692,0.0001,2861.78,2861.78
3693,0.0001,2861.78,2861.78
3694,0.0001,2861.78,2861.78
3695,0.0001,2861.78,2861.78
3696,0.0001,2861.78,2861.78
3697,0.0001,2861.78,2861.78
3698,0.0001,2861.78,2861.78
3699,0.0001,2861.78,2861.78
3700,0.0001,2861.78,2861.78
3701,0.0001,2861.78,2861.78
3702,0.0001,2861.78,2861.78
3703,0.0001,2861.78,2861.78
3704,0.0001,2861.78,2861.78
3705,0.0001,2861.78,2861.78
3706,0.0001,2861.78,2861.78
3707,0.0001,2861.78,2861.78
3708,0.0001,2861.78,2861.78
3709,0.0001,2861.78,2861.78
3710,0.0001,2861.78,2861.78
3711,0.0001,2861.78,2861.78
3712,0.0001,2861.78,2861.78
3713,0.0001,2861.78,2861.78
3714,0.0001,2861.78,2861.78
3715,0.0001,2861.78,2861.78
3716,0.0001,2861.78,2861.78
3717,0.0001,2861.78,2861.78
3718,0.0001,2861.78,2861.78
3719,0.0001,2861.78,2861.78
3720,0.0001,2861.78,2861.78
3721,0.0001,2861.78,2861.78
3722,0.0001,2861.78,2861.78
3723,0.0001,2861.78,2861.78
3724,0.0001,2861.78,2861.78
3725,0.0001,2861.78,2861.78
3726,0.0001,2861.78,2861.78
3727,0.0001,2861.78,2861.78
3728,0.0001,2861.78,2861.78
3729,0.0001,2861.78,2861.78
3730,0.0001,2861.78,2861.78
3731,0.0001,2861.78,2861.78
3732,0.0001,2861.78,2861.78
3733,0.0001,2861.78,2861.78
3734,0.0001,2861.78,2861.78
3735,0.0001,2861.78,2861.78
3736,0.0001,2861.78,2861.78
3737,0.0001,2861.78,2861.78
3738,0.0001,2861.78,2861.78
3739,0.0001,2861.78,2861.78
3740,0.0001,2861.78,2861.78
3741,0.0001,2861.78,2861.78
3742,0.0001,2861.78,2861.78
3743,0.0001,2861.78,2861.78
3744,0.0001,2861.78,2861.78
3745,0.0001,2861.78,2861.78
3746,0.0001,2861.78,2861.78
3747,0.0001,2861.78,2861.78
3748,0.0001,2861.78,2861.78
3749,0.0001,2861.78,2861.78
3750,0.0001,2861.78,2861.78
3751,0.0001,2861.78,2861.78
3752,0.0001,2861.78,2861.78
3753,0.0001,2861.78,2861.78
3754,0.0001,2861.78,2861.78
3755,0.0001,2861.78,2861.78
3756,0.0001,2861.78,2861.78
3757,0.0001,2861.78,2861.78
3758,0.0001,2861.78,2861.78
3759,0.0001,2861.78,2861.78
3760,0.0001,2861.78,2861.78
3761,0.0001,2861.78,2861.78
3762,0.0001,2861.78,2861.78
3763,0.0001,2861.78,2861.78
3764,0.0001,2861.78,2861.78
3765,0.0001,2861.78,2861.78
3766,0.0001,2861.78,2861.78
3767,0.0001,2861.78,2861.78
3768,0.0001,2861.78,2861.78
3769,0.0001,2861.78,2861.78
3770,0.0001,2861.78,2861.78
3771,0.0001,2861.78,2861.78
3772,0.0001,2861.78,2861.78
3773,0.0001,2861.78,2861.78
3774,0.0001,2861.78,2861.78
3775,0.0001,2861.78,2861.78
3776,0.0001,2861.78,2861.78
3777,0.0001,2861.78,2861.78
3778,0.0001,2861.78,2861.78
3779,0.0001,2861.78,2861.78
3780,0.0001,2861.78,2861.78
3781,0.0001,2861.78,2861.78
3782,0.0001,2861.78,2861.78
3783,0.0001,2861.78,2861.78
3784,0.0001,2861.78,2861.78
3785,0.0001,2861.78,2861.78
3786,0.0001,2861.78,2861.78
3787,0.0001,2861.78,2861.78
3788,0.0001,2861.78,2861.78
3789,0.0001,2861.78,2861.78
3790,0.0001,2861.78,2861.78
3791,0.0001,2861.78,2861.78
3792,0.0001,2861.78,2861.78
3793,0.0001,2861.78,2861.78
3794,0.0001,2861.78,2861.78
3795,0.0001,2861.78,2861.78
3796,0.0001,2861.78,2861.78
3797,0.0001,2861.78,2861.78
3798,0.0001,2861.78,2861.78
3799,0.0001,2861.78,2861.78
3800,0.0001,2861.78,2861.78
3801,0.0001,2861.78,2861.78
3802,0.0001,2861.78,2861.78
3803,0.0001,2861.78,2861.78
3804,0.0001,2861.78,2861.78
3805,0.0001,2861.78,2861.78
3806,0.0001,2861.78,2861.78
3807,0.0001,2861.78,2861.78
3808,0.0001,2861.78,2861.78
3809,0.0001,2861.78,2861.78
3810,0.0001,2861.78,2861.78
3811,0.0001,2861.78,2861.78
3812,0.0001,2861.78,2861.78
3813,0.0001,2861.78,2861.78
3814,0.0001,2861.78,2861.78
3815,0.0001,2861.78,2861.78
3816,0.0001,2861.78,2861.78
3817,0.0001,2861.78,2861.78
3818,0.0001,2861.78,2861.78
3819,0.0001,2861.78,2861.78
3820,0.0001,2861.78,2861.78
3821,0.0001,2861.78,2861.78
3822,0.0001,2861.78,2861.78
3823,0.0001,2861.78,2861.78
3824,0.0001,2861.78,2861.78
3825,0.0001,2861.78,2861.78
3826,0.0001,2861.78,2861.78
3827,0.0001,2861.78,2861.78
3828,0.0001,2861.78,2861.78
3829,0.0001,2861.78,2861.78
3830,0.0001,2861.78,2861.78
3831,0.0001,2861.78,2861.78
3832,0.0001,2861.78,2861.78
3833,0.0001,2861.78,2861.78
3834,0.0001,2861.78,2861.78
3835,0.0001,2861.78,2861.78
3836,0.0001,2861.78,2861.78
3837,0.0001,2861.78,2861.78
3838,0.0001,2861.78,2861.78
3839,0.0001,2861.78,2861.78
3840,0.0001,2861.78,2861.78
3841,0.0001,2861.78,2861.78
3842,0.0001,2861.78,2861.78
3843,0.0001,2861.78,2861.78
3844,0.0001,2861.78,2861.78
3845,0.0001,2861.78,2861.78
3846,0.0001,2861.78,2861.78
3847,0.0001,2861.78,2861.78
3848,0.0001,2861.78,2861.78
3849,0.0001,2861.78,2861.78
3850,0.0001,2861.78,2861.78
3851,0.0001,2861.78,2861.78
3852,0.0001,2861.78,2861.78
3853,0.0001,2861.78,2861.78
3854,0.0001,2861.78,2861.78
3855,0.0001,2861.78,2861.78
3856,0.0001,2861.78,2861.78
3857,0.0001,2861.78,2861.78
3858,0.0001,2861.78,2861.78
3859,0.0001,2861.78,2861.78
3860,0.0001,2861.78,2861.78
3861,0.0001,2861.78,2861.78
3862,0.0001,2861.78,2861.78
3863,0.0001,2861.78,2861.78
3864,0.0001,2861.78,2861.78
3865,0.0001,2861.78,2861.78
3866,0.0001,2861.78,2861.78
3867,0.0001,2861.78,2861.78
3868,0.0001,2861.78,2861.78
3869,0.0001,2861.78,2861.78
3870,0.0001,2861.78,2861.78
3871,0.0001,2861.78,2861.78
3872,0.0001,2861.78,2861.78
